accX,accY,accZ,gyroX,gyroY,gyroZ
0.22,0.15,1.61,-0.21,-2.43,0.54
0.22,0.15,1.61,-0.11,-2.51,0.53
0.22,0.15,1.61,-0.20,-2.45,0.53
0.22,0.15,1.61,-0.16,-2.32,0.53
0.22,0.15,1.61,-0.08,-2.41,0.50
0.22,0.15,1.61,-0.13,-2.40,0.43
0.22,0.15,1.61,-0.21,-2.33,0.53
0.22,0.15,1.61,0.00,-2.39,0.56
0.22,0.15,1.61,0.00,-2.37,0.54
0.22,0.15,1.61,-0.09,-2.33,0.58
0.22,0.15,1.61,0.02,-2.37,0.40
0.22,0.15,1.61,0.03,-2.36,0.50
0.22,0.15,1.61,-0.03,-2.42,0.53
0.22,0.15,1.61,-0.10,-2.24,0.56
0.22,0.15,1.61,-0.01,-2.29,0.47
0.22,0.15,1.61,-0.02,-2.25,0.50
0.22,0.15,1.61,-0.02,-2.35,0.51
0.22,0.15,1.61,0.10,-2.27,0.40
0.22,0.15,1.61,0.03,-2.37,0.50
0.22,0.15,1.61,-0.04,-2.35,0.50
0.22,0.15,1.61,-0.05,-2.36,0.49
0.22,0.15,1.61,0.05,-2.36,0.49
0.22,0.15,1.61,0.08,-2.24,0.53
0.22,0.15,1.61,0.05,-2.37,0.48
0.22,0.15,1.61,-0.05,-2.44,0.50
0.22,0.15,1.61,0.00,-2.33,0.52
0.22,0.15,1.61,0.03,-2.41,0.44
0.22,0.15,1.61,0.04,-2.27,0.36
0.22,0.15,1.61,0.21,-2.31,0.36
0.22,0.15,1.61,0.05,-2.32,0.53
0.22,0.15,1.61,0.11,-2.36,0.47
0.22,0.15,1.61,-0.08,-2.20,0.39
0.22,0.15,1.61,-0.16,-2.33,0.49
0.22,0.15,1.61,-0.13,-2.37,0.44
0.22,0.15,1.61,-0.05,-2.33,0.51
0.22,0.15,1.61,0.00,-2.37,0.51
0.22,0.15,1.61,-0.01,-2.20,0.58
0.22,0.15,1.60,0.00,-2.30,0.57
0.22,0.15,1.61,-0.02,-2.27,0.46
0.22,0.15,1.61,-0.11,-2.25,0.45
0.22,0.15,1.61,-0.13,-2.22,0.60
0.22,0.15,1.61,0.02,-2.41,0.44
0.22,0.15,1.61,0.11,-2.36,0.59
0.22,0.15,1.61,0.04,-2.46,0.52
0.22,0.15,1.61,0.03,-2.40,0.53
0.22,0.15,1.61,0.06,-2.27,0.52
0.22,0.15,1.61,-0.03,-2.17,0.52
0.22,0.15,1.61,-0.10,-2.37,0.52
0.22,0.15,1.61,-0.10,-2.40,0.54
0.22,0.15,1.61,-0.06,-2.38,0.54
0.22,0.15,1.61,0.02,-2.30,0.34
0.22,0.15,1.61,-0.06,-2.37,0.53
0.22,0.15,1.61,-0.02,-2.37,0.47
0.22,0.15,1.61,0.05,-2.33,0.54
0.22,0.15,1.61,0.04,-2.32,0.54
0.22,0.15,1.61,0.00,-2.42,0.45
0.22,0.15,1.61,-0.03,-2.41,0.55
0.22,0.15,1.61,-0.06,-2.26,0.53
0.22,0.15,1.61,-0.02,-2.32,0.56
0.22,0.15,1.61,0.07,-2.47,0.43
0.22,0.15,1.61,0.05,-2.35,0.49
0.22,0.15,1.60,-0.18,-2.46,0.44
0.22,0.15,1.61,-0.05,-2.46,0.43
0.22,0.15,1.61,0.05,-2.44,0.51
0.22,0.15,1.61,-0.06,-2.52,0.46
0.22,0.15,1.61,-0.05,-2.48,0.63
0.22,0.15,1.61,-0.09,-2.32,0.47
0.22,0.15,1.61,-0.14,-2.17,0.53
0.22,0.15,1.61,0.09,-2.27,0.46
0.22,0.15,1.61,-0.02,-2.46,0.54
0.22,0.15,1.61,0.01,-2.27,0.43
0.22,0.15,1.61,-0.02,-2.39,0.47
0.22,0.15,1.61,-0.05,-2.40,0.52
0.22,0.15,1.61,-0.01,-2.20,0.46
0.22,0.15,1.61,-0.15,-2.43,0.53
0.22,0.15,1.61,-0.13,-2.40,0.54
0.22,0.15,1.61,-0.03,-2.27,0.47
0.22,0.15,1.61,0.06,-2.31,0.47
0.22,0.15,1.61,0.05,-2.33,0.48
0.22,0.15,1.61,-0.05,-2.32,0.56
0.22,0.15,1.61,0.11,-2.30,0.51
0.22,0.15,1.61,0.02,-2.31,0.46
0.22,0.15,1.61,-0.09,-2.30,0.46
0.22,0.15,1.61,-0.21,-2.43,0.49
0.22,0.15,1.61,-0.02,-2.33,0.56
0.22,0.15,1.61,0.05,-2.38,0.46
0.22,0.15,1.61,-0.13,-2.33,0.42
0.22,0.15,1.61,0.04,-2.38,0.53
0.22,0.15,1.61,-0.09,-2.27,0.44
0.22,0.15,1.61,0.02,-2.30,0.49
0.22,0.15,1.61,-0.09,-2.38,0.48
0.22,0.15,1.61,-0.16,-2.31,0.49
0.22,0.15,1.61,-0.08,-2.17,0.55
0.22,0.15,1.61,-0.07,-2.31,0.47
0.22,0.15,1.61,-0.17,-2.35,0.51
0.23,0.15,1.61,-0.11,-2.36,0.48
0.22,0.15,1.61,0.06,-2.39,0.47
0.22,0.15,1.61,0.14,-2.31,0.49
0.22,0.15,1.61,-0.01,-2.21,0.45
0.22,0.15,1.61,-0.08,-2.36,0.44
0.22,0.15,1.61,-0.04,-2.22,0.57
0.22,0.15,1.61,-0.05,-2.46,0.53
0.22,0.15,1.61,-0.01,-2.30,0.63
0.22,0.15,1.61,-0.05,-2.45,0.47
0.22,0.15,1.61,-0.06,-2.32,0.46
0.22,0.15,1.61,-0.04,-2.37,0.50
0.22,0.15,1.61,-0.03,-2.41,0.51
0.22,0.15,1.61,0.08,-2.41,0.54
0.22,0.15,1.61,-0.08,-2.34,0.50
0.22,0.15,1.61,-0.11,-2.32,0.47
0.22,0.15,1.61,-0.05,-2.26,0.56
0.22,0.15,1.61,0.01,-2.42,0.51
0.22,0.15,1.61,-0.08,-2.35,0.47
0.22,0.15,1.61,-0.05,-2.27,0.53
0.22,0.15,1.61,-0.08,-2.35,0.54
0.22,0.15,1.61,0.05,-2.40,0.40
0.22,0.15,1.61,-0.01,-2.43,0.40
0.22,0.15,1.61,-0.08,-2.49,0.52
0.22,0.15,1.61,-0.10,-2.33,0.47
0.22,0.15,1.61,-0.24,-2.17,0.50
0.22,0.15,1.61,-0.05,-2.24,0.50
0.22,0.15,1.61,-0.09,-2.24,0.51
0.22,0.15,1.61,-0.15,-2.18,0.47
0.22,0.15,1.61,0.04,-2.29,0.50
0.22,0.15,1.61,0.03,-2.24,0.44
0.22,0.15,1.61,0.05,-2.43,0.45
0.22,0.15,1.61,0.01,-2.41,0.45
0.22,0.15,1.61,-0.18,-2.27,0.56
0.22,0.15,1.61,-0.07,-2.21,0.45
0.22,0.15,1.61,0.00,-2.37,0.52
0.22,0.15,1.61,-0.02,-2.43,0.39
0.22,0.15,1.61,-0.14,-2.39,0.56
0.22,0.15,1.61,-0.16,-2.37,0.53
0.22,0.15,1.61,-0.06,-2.27,0.48
0.22,0.15,1.61,-0.04,-2.27,0.42
0.22,0.15,1.61,0.04,-2.39,0.55
0.22,0.15,1.61,-0.14,-2.25,0.47
0.22,0.15,1.61,-0.09,-2.37,0.57
0.22,0.15,1.61,0.05,-2.31,0.49
0.22,0.15,1.61,0.00,-2.37,0.58
0.22,0.15,1.61,-0.12,-2.38,0.50
0.22,0.15,1.61,-0.06,-2.36,0.51
0.22,0.15,1.61,-0.07,-2.18,0.52
0.22,0.15,1.61,-0.02,-2.28,0.48
0.22,0.15,1.61,-0.02,-2.45,0.47
0.22,0.15,1.61,-0.10,-2.30,0.60
0.22,0.15,1.61,-0.08,-2.27,0.58
0.22,0.15,1.61,0.00,-2.27,0.45
0.22,0.15,1.61,-0.06,-2.15,0.56
0.22,0.15,1.61,-0.14,-2.27,0.55
0.22,0.15,1.61,-0.13,-2.24,0.53
0.22,0.15,1.61,-0.11,-2.50,0.43
0.22,0.15,1.61,-0.02,-2.49,0.54
0.22,0.15,1.61,-0.03,-2.47,0.49
0.22,0.15,1.61,-0.07,-2.39,0.47
0.22,0.15,1.61,-0.05,-2.31,0.51
0.22,0.15,1.61,-0.01,-2.26,0.52
0.22,0.15,1.61,0.09,-2.30,0.50
0.22,0.15,1.61,0.07,-2.32,0.47
0.22,0.15,1.61,0.01,-2.24,0.50
0.22,0.15,1.61,-0.01,-2.28,0.40
0.22,0.15,1.61,-0.19,-2.31,0.46
0.22,0.15,1.61,-0.14,-2.30,0.48
0.22,0.15,1.61,-0.12,-2.43,0.56
0.22,0.15,1.61,-0.07,-2.27,0.43
0.22,0.15,1.61,0.04,-2.27,0.60
0.22,0.15,1.61,0.05,-2.26,0.42
0.22,0.15,1.61,0.03,-2.27,0.54
0.22,0.15,1.61,-0.08,-2.20,0.44
0.22,0.15,1.61,0.01,-2.35,0.47
0.22,0.15,1.61,-0.02,-2.37,0.40
0.22,0.15,1.61,-0.10,-2.33,0.40
0.22,0.15,1.61,-0.09,-2.29,0.42
0.22,0.15,1.61,-0.11,-2.28,0.48
0.22,0.15,1.61,-0.01,-2.35,0.47
0.22,0.15,1.61,-0.01,-2.42,0.46
0.22,0.15,1.61,0.00,-2.32,0.45
0.22,0.15,1.61,-0.05,-2.29,0.52
0.22,0.15,1.61,-0.05,-2.23,0.57
0.22,0.15,1.61,-0.04,-2.37,0.47
0.22,0.15,1.61,-0.03,-2.39,0.51
0.22,0.15,1.61,-0.08,-2.46,0.53
0.22,0.15,1.61,-0.14,-2.27,0.57
0.22,0.15,1.61,-0.10,-2.28,0.47
0.22,0.15,1.61,-0.13,-2.26,0.37
0.22,0.15,1.61,-0.02,-2.39,0.50
0.22,0.15,1.61,0.02,-2.29,0.53
0.22,0.15,1.61,-0.06,-2.38,0.53
0.22,0.15,1.61,0.08,-2.35,0.55
0.22,0.15,1.61,0.09,-2.41,0.44
0.22,0.15,1.61,-0.02,-2.38,0.46
0.22,0.15,1.61,-0.07,-2.41,0.48
0.22,0.15,1.61,-0.08,-2.37,0.53
0.22,0.15,1.61,-0.08,-2.34,0.53
0.22,0.15,1.61,-0.11,-2.37,0.53
0.22,0.15,1.61,-0.08,-2.34,0.50
0.22,0.15,1.61,0.02,-2.42,0.55
0.22,0.15,1.61,-0.11,-2.46,0.56
0.22,0.15,1.61,-0.11,-2.30,0.56
0.22,0.15,1.61,-0.11,-2.43,0.53
0.22,0.15,1.61,-0.13,-2.44,0.56
0.22,0.15,1.61,-0.11,-2.28,0.50
0.22,0.15,1.61,-0.11,-2.20,0.45
0.22,0.15,1.61,0.00,-2.31,0.53
0.22,0.15,1.61,-0.13,-2.40,0.50
0.22,0.15,1.61,-0.16,-2.27,0.43
0.22,0.15,1.61,-0.14,-2.40,0.46
0.22,0.15,1.61,-0.01,-2.33,0.49
0.22,0.15,1.61,-0.02,-2.38,0.51
0.22,0.15,1.61,-0.04,-2.43,0.53
0.22,0.15,1.61,-0.14,-2.44,0.53
0.22,0.15,1.61,-0.05,-2.30,0.47
0.22,0.15,1.61,-0.08,-2.38,0.40
0.22,0.15,1.61,-0.18,-2.45,0.52
0.22,0.15,1.61,-0.05,-2.43,0.50
0.22,0.15,1.61,-0.12,-2.27,0.49
0.22,0.15,1.61,-0.04,-2.33,0.47
0.22,0.15,1.61,-0.13,-2.20,0.53
0.22,0.15,1.61,-0.03,-2.33,0.48
0.22,0.15,1.61,-0.10,-2.36,0.50
0.22,0.15,1.61,-0.07,-2.33,0.47
0.22,0.15,1.61,-0.11,-2.36,0.44
0.22,0.15,1.61,-0.12,-2.49,0.50
0.22,0.15,1.61,-0.15,-2.24,0.60
0.22,0.15,1.61,0.04,-2.27,0.40
0.22,0.15,1.61,0.12,-2.32,0.51
0.22,0.15,1.61,0.00,-2.24,0.47
0.22,0.15,1.61,-0.04,-2.29,0.53
0.22,0.15,1.61,-0.13,-2.28,0.62
0.22,0.15,1.61,-0.05,-2.33,0.42
0.22,0.15,1.61,-0.04,-2.38,0.45
0.22,0.15,1.61,-0.03,-2.46,0.53
0.22,0.15,1.61,-0.04,-2.40,0.47
0.22,0.15,1.61,0.05,-2.49,0.49
0.22,0.15,1.61,0.09,-2.43,0.49
0.22,0.15,1.61,0.07,-2.30,0.50
0.22,0.15,1.61,0.05,-2.36,0.50
0.22,0.15,1.61,0.00,-2.25,0.56
0.22,0.15,1.61,-0.09,-2.23,0.50
0.22,0.15,1.61,-0.05,-2.44,0.44
0.22,0.15,1.61,-0.02,-2.33,0.47
0.22,0.15,1.61,-0.11,-2.47,0.45
0.22,0.15,1.61,-0.11,-2.31,0.53
0.22,0.15,1.61,0.10,-2.37,0.55
0.22,0.15,1.61,-0.08,-2.43,0.52
0.22,0.15,1.61,-0.03,-2.30,0.50
0.22,0.15,1.61,0.00,-2.35,0.47
0.22,0.15,1.61,-0.07,-2.22,0.47
0.22,0.15,1.61,-0.05,-2.37,0.53
0.22,0.15,1.61,-0.09,-2.34,0.48
0.22,0.15,1.61,-0.01,-2.32,0.51
0.22,0.15,1.61,-0.07,-2.33,0.43
0.22,0.15,1.61,-0.01,-2.28,0.45
0.22,0.15,1.61,0.09,-2.42,0.36
0.22,0.15,1.61,-0.14,-2.44,0.52
0.22,0.15,1.61,-0.03,-2.34,0.55
0.22,0.15,1.61,-0.09,-2.32,0.61
0.22,0.15,1.61,-0.10,-2.19,0.45
0.22,0.15,1.61,-0.01,-2.36,0.44
0.22,0.15,1.61,0.10,-2.51,0.53
0.22,0.15,1.61,-0.01,-2.47,0.42
0.22,0.15,1.61,0.04,-2.31,0.50
0.22,0.15,1.61,-0.05,-2.26,0.44
0.22,0.15,1.61,-0.03,-2.27,0.43
0.22,0.15,1.61,-0.01,-2.37,0.48
0.22,0.15,1.61,-0.05,-2.26,0.52
0.22,0.15,1.61,0.02,-2.40,0.44
0.22,0.15,1.61,-0.13,-2.33,0.46
0.22,0.15,1.61,-0.11,-2.43,0.56
0.22,0.15,1.61,-0.05,-2.30,0.50
0.22,0.15,1.61,-0.03,-2.39,0.50
0.22,0.15,1.61,0.05,-2.46,0.49
0.22,0.15,1.61,-0.01,-2.37,0.43
0.22,0.15,1.61,-0.08,-2.49,0.42
0.22,0.15,1.61,-0.01,-2.26,0.47
0.22,0.15,1.61,0.03,-2.21,0.47
0.22,0.15,1.61,0.02,-2.27,0.40
0.22,0.15,1.61,-0.02,-2.46,0.47
0.22,0.15,1.61,-0.11,-2.30,0.58
0.22,0.15,1.61,-0.10,-2.27,0.48
0.22,0.15,1.61,-0.14,-2.25,0.54
0.22,0.15,1.61,0.01,-2.23,0.54
0.22,0.15,1.61,-0.05,-2.27,0.53
0.22,0.15,1.61,-0.02,-2.23,0.54
0.22,0.15,1.61,-0.28,-2.21,0.61
0.22,0.15,1.61,-0.22,-2.33,0.56
0.22,0.15,1.61,-0.17,-2.30,0.54
0.22,0.15,1.61,-0.24,-2.27,0.47
0.22,0.15,1.61,0.02,-2.40,0.50
0.23,0.15,1.61,0.08,-2.25,0.49
0.22,0.15,1.61,0.11,-2.40,0.52
0.22,0.15,1.61,0.04,-2.43,0.43
0.22,0.15,1.61,-0.12,-2.53,0.48
0.22,0.15,1.61,-0.05,-2.32,0.53
0.22,0.15,1.61,-0.03,-2.24,0.54
0.22,0.15,1.61,0.02,-2.15,0.47
0.22,0.15,1.61,0.02,-2.34,0.40
0.22,0.15,1.61,-0.09,-2.33,0.45
0.22,0.15,1.61,-0.14,-2.34,0.52
0.22,0.15,1.61,-0.17,-2.33,0.56
0.22,0.15,1.61,0.11,-2.22,0.39
0.23,0.15,1.61,0.17,-2.24,0.55
0.22,0.15,1.61,0.08,-2.42,0.47
0.22,0.15,1.61,0.00,-2.24,0.52
0.22,0.15,1.61,-0.08,-2.31,0.51
0.22,0.15,1.61,-0.08,-2.27,0.46
0.22,0.15,1.61,0.02,-2.36,0.48
0.22,0.15,1.61,-0.06,-2.47,0.54
0.22,0.15,1.61,-0.08,-2.43,0.48
0.22,0.15,1.61,-0.15,-2.30,0.48
0.22,0.15,1.61,0.05,-2.27,0.53
0.22,0.15,1.61,-0.03,-2.28,0.51
0.22,0.15,1.61,-0.02,-2.46,0.50
0.22,0.15,1.61,-0.09,-2.37,0.56
0.22,0.15,1.61,-0.08,-2.33,0.52
0.22,0.15,1.61,-0.09,-2.24,0.66
0.22,0.15,1.61,0.02,-2.24,0.46
0.22,0.15,1.61,0.05,-2.36,0.42
0.22,0.15,1.61,-0.02,-2.37,0.51
0.22,0.15,1.61,-0.04,-2.40,0.54
0.22,0.15,1.61,0.02,-2.41,0.60
0.22,0.15,1.61,-0.06,-2.35,0.46
0.22,0.15,1.61,-0.05,-2.30,0.53
0.22,0.15,1.61,-0.14,-2.42,0.47
0.22,0.15,1.61,-0.08,-2.49,0.46
0.22,0.15,1.61,-0.04,-2.39,0.45
0.22,0.15,1.61,-0.10,-2.43,0.51
0.22,0.15,1.61,-0.01,-2.45,0.47
0.22,0.15,1.61,0.07,-2.39,0.50
0.22,0.15,1.61,-0.08,-2.37,0.56
0.22,0.15,1.61,-0.06,-2.34,0.54
0.22,0.15,1.61,-0.06,-2.36,0.47
0.22,0.15,1.61,-0.11,-2.33,0.43
0.22,0.15,1.61,-0.14,-2.27,0.55
0.22,0.15,1.61,-0.17,-2.40,0.57
0.22,0.15,1.61,-0.07,-2.39,0.52
0.22,0.15,1.61,0.03,-2.49,0.43
0.22,0.15,1.61,-0.04,-2.49,0.60
0.22,0.15,1.61,-0.08,-2.39,0.60
0.22,0.15,1.61,0.02,-2.37,0.48
0.22,0.15,1.61,-0.12,-2.46,0.51
0.22,0.15,1.61,-0.07,-2.35,0.43
0.22,0.15,1.61,-0.16,-2.36,0.49
0.22,0.15,1.61,-0.02,-2.34,0.57
0.22,0.15,1.61,-0.07,-2.27,0.53
0.22,0.15,1.61,-0.06,-2.29,0.50
0.22,0.15,1.61,0.05,-2.32,0.50
0.22,0.15,1.61,0.05,-2.31,0.48
0.22,0.15,1.61,0.06,-2.37,0.46
0.22,0.15,1.61,0.01,-2.30,0.42
0.22,0.15,1.61,0.13,-2.40,0.51
0.22,0.15,1.61,-0.02,-2.53,0.47
0.23,0.15,1.61,0.02,-2.47,0.52
0.22,0.15,1.61,-0.03,-2.38,0.54
0.22,0.15,1.61,-0.08,-2.33,0.47
0.22,0.15,1.61,-0.05,-2.37,0.45
0.22,0.15,1.61,-0.02,-2.35,0.50
0.22,0.15,1.61,0.05,-2.36,0.43
0.22,0.15,1.61,0.01,-2.30,0.45
0.22,0.15,1.61,-0.02,-2.45,0.56
0.22,0.15,1.61,-0.04,-2.40,0.50
0.22,0.15,1.61,-0.08,-2.44,0.53
0.22,0.15,1.61,0.03,-2.34,0.43
0.22,0.15,1.61,0.04,-2.33,0.47
0.22,0.15,1.61,-0.04,-2.39,0.50
0.22,0.15,1.61,-0.07,-2.22,0.49
0.22,0.15,1.61,-0.14,-2.17,0.54
0.22,0.15,1.61,-0.02,-2.30,0.49
0.22,0.15,1.61,0.09,-2.40,0.48
0.22,0.15,1.61,-0.05,-2.33,0.50
0.22,0.15,1.61,0.05,-2.41,0.56
0.22,0.15,1.61,-0.16,-2.28,0.47
0.22,0.15,1.61,-0.02,-2.27,0.50
0.22,0.15,1.61,-0.04,-2.41,0.44
0.22,0.15,1.61,0.02,-2.30,0.50
0.22,0.15,1.61,-0.08,-2.33,0.47
0.22,0.15,1.61,0.05,-2.30,0.49
0.22,0.15,1.61,-0.02,-2.37,0.47
0.22,0.15,1.61,-0.05,-2.36,0.50
0.23,0.15,1.61,-0.08,-2.29,0.51
0.22,0.15,1.61,-0.04,-2.49,0.50
0.22,0.15,1.61,-0.03,-2.40,0.49
0.22,0.15,1.61,-0.04,-2.30,0.53
0.22,0.15,1.61,0.01,-2.33,0.52
0.22,0.15,1.61,0.01,-2.40,0.58
0.22,0.15,1.61,-0.02,-2.51,0.50
0.22,0.15,1.61,-0.03,-2.44,0.39
0.22,0.15,1.61,0.05,-2.40,0.43
0.22,0.15,1.61,-0.08,-2.38,0.52
0.22,0.15,1.61,-0.08,-2.35,0.51
0.22,0.15,1.61,-0.06,-2.32,0.48
0.22,0.15,1.61,-0.07,-2.33,0.47
0.22,0.15,1.61,0.05,-2.42,0.48
0.22,0.15,1.61,-0.02,-2.24,0.58
0.22,0.15,1.61,0.08,-2.20,0.49
0.22,0.15,1.61,-0.01,-2.21,0.47
0.22,0.15,1.61,-0.19,-2.31,0.57
0.22,0.15,1.61,-0.19,-2.36,0.60
0.22,0.15,1.61,-0.08,-2.35,0.53
0.22,0.15,1.61,-0.01,-2.30,0.37
0.22,0.15,1.61,-0.04,-2.27,0.52
0.22,0.15,1.61,0.01,-2.24,0.47
0.22,0.15,1.61,0.01,-2.20,0.56
0.22,0.15,1.61,-0.03,-2.38,0.44
0.22,0.15,1.61,0.10,-2.39,0.60
0.22,0.15,1.61,-0.03,-2.29,0.41
0.22,0.15,1.61,-0.16,-2.26,0.49
0.22,0.15,1.61,0.00,-2.43,0.45
0.22,0.15,1.61,-0.01,-2.21,0.48
0.22,0.15,1.61,-0.11,-2.29,0.50
0.22,0.15,1.61,-0.02,-2.36,0.54
0.22,0.15,1.61,0.00,-2.37,0.59
0.22,0.15,1.61,0.07,-2.52,0.47
0.22,0.15,1.61,-0.06,-2.40,0.54
0.22,0.15,1.61,0.05,-2.39,0.47
0.22,0.15,1.61,-0.05,-2.32,0.40
0.22,0.15,1.61,-0.04,-2.42,0.50
0.22,0.15,1.61,-0.21,-2.31,0.50
0.22,0.15,1.61,-0.16,-2.26,0.55
0.22,0.15,1.61,0.10,-2.35,0.52
0.22,0.15,1.61,0.10,-2.40,0.56
0.22,0.15,1.61,0.05,-2.39,0.47
0.22,0.15,1.61,0.04,-2.33,0.62
0.22,0.15,1.61,0.01,-2.28,0.51
0.22,0.15,1.61,0.05,-2.19,0.56
0.22,0.15,1.61,-0.03,-2.31,0.53
0.22,0.15,1.61,-0.19,-2.43,0.49
0.22,0.15,1.61,-0.12,-2.49,0.66
0.22,0.15,1.61,-0.14,-2.26,0.47
0.22,0.15,1.61,-0.14,-2.20,0.55
0.22,0.15,1.61,-0.08,-2.19,0.47
0.22,0.15,1.61,-0.18,-2.42,0.46
0.22,0.15,1.61,-0.12,-2.49,0.50
0.22,0.15,1.61,-0.05,-2.33,0.47
0.22,0.15,1.61,-0.14,-2.35,0.56
0.23,0.15,1.61,-0.11,-2.35,0.50
0.22,0.15,1.61,-0.10,-2.36,0.49
0.22,0.15,1.61,-0.02,-2.37,0.55
0.22,0.15,1.61,-0.01,-2.32,0.44
0.22,0.15,1.61,0.05,-2.33,0.48
0.22,0.15,1.61,-0.17,-2.38,0.53
0.22,0.15,1.61,-0.10,-2.26,0.49
0.22,0.15,1.61,0.05,-2.13,0.40
0.22,0.15,1.61,-0.15,-2.27,0.54
0.22,0.15,1.61,-0.08,-2.30,0.50
0.22,0.15,1.61,-0.19,-2.33,0.61
0.22,0.15,1.61,-0.21,-2.36,0.53
0.22,0.15,1.61,-0.17,-2.26,0.46
0.22,0.15,1.61,-0.14,-2.40,0.50
0.22,0.15,1.61,-0.02,-2.30,0.52
0.22,0.15,1.61,-0.10,-2.40,0.40
0.22,0.15,1.61,0.04,-2.39,0.56
0.22,0.15,1.61,0.05,-2.38,0.46
0.22,0.15,1.61,0.02,-2.48,0.50
0.22,0.15,1.61,-0.21,-2.37,0.50
0.22,0.15,1.61,-0.09,-2.33,0.55
0.22,0.15,1.61,-0.10,-2.29,0.54
0.22,0.15,1.61,-0.05,-2.33,0.48
0.22,0.15,1.61,-0.02,-2.36,0.50
0.22,0.15,1.61,-0.01,-2.35,0.49
0.22,0.15,1.61,-0.08,-2.36,0.52
0.22,0.15,1.61,-0.07,-2.31,0.47
0.22,0.15,1.61,-0.05,-2.27,0.54
0.22,0.14,1.61,-0.05,-2.33,0.53
0.22,0.15,1.61,0.08,-2.40,0.56
0.22,0.15,1.61,-0.06,-2.27,0.46
0.22,0.15,1.61,-0.08,-2.37,0.49
0.22,0.15,1.61,-0.02,-2.27,0.55
0.22,0.15,1.61,-0.13,-2.43,0.45
0.22,0.15,1.61,-0.08,-2.39,0.50
0.22,0.15,1.61,0.04,-2.39,0.50
0.22,0.15,1.61,0.01,-2.29,0.51
0.22,0.15,1.61,-0.06,-2.37,0.50
0.22,0.15,1.61,0.02,-2.31,0.50
0.22,0.15,1.61,-0.08,-2.21,0.54
0.22,0.15,1.61,0.10,-2.39,0.43
0.22,0.15,1.61,-0.02,-2.40,0.50
0.22,0.15,1.61,0.04,-2.27,0.56
0.22,0.15,1.61,0.07,-2.32,0.48
0.22,0.15,1.61,-0.02,-2.37,0.60
0.22,0.15,1.61,0.00,-2.27,0.46
0.22,0.15,1.61,-0.01,-2.39,0.53
0.22,0.15,1.61,-0.02,-2.19,0.50
0.22,0.15,1.61,-0.02,-2.28,0.46
0.22,0.15,1.61,-0.11,-2.25,0.47
0.22,0.15,1.61,0.09,-2.35,0.47
0.22,0.15,1.61,-0.06,-2.31,0.60
0.22,0.15,1.61,0.05,-2.27,0.46
0.22,0.15,1.61,-0.05,-2.34,0.61
0.22,0.15,1.61,0.02,-2.23,0.51
0.22,0.15,1.61,-0.05,-2.12,0.52
0.22,0.15,1.61,-0.14,-2.28,0.55
0.22,0.15,1.61,-0.05,-2.30,0.43
0.22,0.15,1.61,-0.02,-2.33,0.49
0.22,0.15,1.61,0.02,-2.34,0.43
0.22,0.15,1.61,-0.02,-2.35,0.57
0.22,0.15,1.61,-0.05,-2.32,0.48
0.22,0.15,1.61,-0.06,-2.34,0.39
0.22,0.15,1.61,0.11,-2.25,0.54
0.22,0.15,1.61,-0.02,-2.31,0.48
0.22,0.15,1.61,-0.09,-2.30,0.44
0.22,0.15,1.61,-0.02,-2.37,0.47
0.22,0.15,1.61,0.05,-2.28,0.52
0.22,0.15,1.61,0.05,-2.36,0.47
0.22,0.15,1.61,0.05,-2.36,0.56
0.22,0.15,1.61,-0.01,-2.45,0.50
0.22,0.15,1.61,0.01,-2.42,0.50
0.22,0.15,1.61,-0.06,-2.40,0.53
0.22,0.15,1.61,-0.02,-2.39,0.50
0.22,0.15,1.61,-0.09,-2.43,0.50
0.22,0.15,1.61,-0.03,-2.27,0.42
0.22,0.15,1.61,-0.02,-2.29,0.53
0.22,0.15,1.61,-0.01,-2.27,0.53
0.22,0.15,1.61,0.03,-2.31,0.44
0.22,0.15,1.61,-0.07,-2.33,0.49
0.22,0.15,1.61,-0.08,-2.30,0.46
0.22,0.15,1.61,0.04,-2.33,0.50
0.22,0.15,1.61,0.06,-2.27,0.39
0.22,0.15,1.61,0.30,-2.22,0.43
0.22,0.15,1.61,0.10,-2.35,0.40
0.22,0.15,1.61,0.00,-2.21,0.50
0.22,0.15,1.61,-0.08,-2.35,0.46
0.22,0.15,1.61,0.02,-2.46,0.42
0.22,0.15,1.61,0.03,-2.41,0.50
0.22,0.15,1.61,-0.06,-2.43,0.54
0.22,0.15,1.61,0.03,-2.44,0.45
0.22,0.15,1.61,-0.09,-2.40,0.41
0.22,0.15,1.61,0.03,-2.33,0.52
0.22,0.15,1.61,-0.05,-2.28,0.48
0.22,0.15,1.61,-0.14,-2.34,0.54
0.22,0.15,1.61,0.07,-2.33,0.50
0.22,0.15,1.61,0.01,-2.30,0.49
0.22,0.15,1.61,0.06,-2.26,0.48
0.22,0.15,1.61,-0.04,-2.30,0.50
0.22,0.15,1.61,-0.14,-2.20,0.42
0.22,0.15,1.61,-0.06,-2.26,0.51
0.22,0.15,1.61,-0.18,-2.27,0.63
0.22,0.15,1.61,-0.06,-2.33,0.59
0.22,0.15,1.61,0.01,-2.37,0.50
0.22,0.15,1.61,0.05,-2.43,0.51
0.22,0.15,1.61,-0.01,-2.46,0.46
0.22,0.15,1.61,-0.05,-2.30,0.52
0.22,0.15,1.61,-0.07,-2.37,0.50
0.22,0.15,1.61,-0.10,-2.49,0.50
