accX,accY,accZ,gyroX,gyroY,gyroZ
-0.46,-0.39,1.11,-250.00,-64.38,86.65
-0.17,-0.54,1.83,-250.00,-145.62,108.23
0.06,-0.64,2.00,-250.00,-149.28,88.75
0.02,-0.67,2.00,-201.40,-129.59,82.93
0.05,-0.74,2.00,-99.62,-63.05,118.89
0.31,-0.66,2.00,-23.75,-6.70,166.59
0.45,-0.68,2.00,45.88,14.55,187.49
0.63,-0.61,2.00,106.13,10.76,166.38
0.62,-0.47,1.83,145.41,-6.42,119.84
0.53,-0.40,1.61,183.93,-44.77,46.86
0.41,-0.31,1.43,214.24,-72.13,-37.82
0.19,-0.25,1.31,224.44,-75.49,-98.51
-0.04,-0.22,1.18,243.45,-73.21,-126.34
-0.24,-0.19,0.99,249.99,-69.05,-141.39
-0.39,-0.10,0.78,249.99,-71.85,-140.45
-0.43,0.05,0.65,249.99,-56.14,-119.64
-0.59,0.18,0.40,249.99,-13.30,-83.43
-0.54,0.19,0.23,187.94,-23.02,-38.86
-0.64,0.29,0.13,129.61,-6.87,-14.61
-0.53,0.36,0.19,78.70,-4.39,19.81
-0.43,0.40,0.27,53.76,6.47,36.61
-0.38,0.41,0.26,50.80,0.57,35.80
-0.37,0.42,0.18,50.64,6.21,32.81
-0.39,0.38,0.04,50.16,23.41,30.51
-0.48,0.34,-0.14,30.88,33.10,34.93
-0.49,0.29,-0.24,-23.77,41.00,54.18
-0.48,0.23,-0.19,-104.40,75.06,83.14
-0.45,0.14,0.00,-177.94,90.82,107.16
-0.32,0.06,0.29,-235.67,87.00,129.67
-0.13,-0.00,0.58,-250.00,125.85,139.75
0.02,-0.06,0.73,-250.00,137.43,134.37
-0.07,-0.21,0.88,-250.00,158.65,92.10
-0.15,-0.29,1.24,-250.00,67.79,51.70
-0.14,-0.41,1.78,-250.00,-28.56,15.86
-0.23,-0.46,2.00,-250.00,-55.38,14.46
-0.25,-0.51,2.00,-180.68,-25.49,57.42
-0.03,-0.53,2.00,-118.80,20.26,100.36
0.17,-0.49,2.00,-48.36,47.49,118.78
0.32,-0.44,2.00,22.99,28.15,106.99
0.39,-0.38,2.00,72.42,-10.18,74.62
0.41,-0.33,1.84,99.39,-28.94,36.80
0.36,-0.31,1.70,113.87,-41.68,-0.92
0.32,-0.29,1.58,131.80,-65.65,-29.86
0.26,-0.28,1.49,157.57,-72.35,-57.31
0.25,-0.23,1.43,183.06,-89.98,-83.18
0.19,-0.21,1.31,209.35,-92.00,-104.84
0.10,-0.20,1.14,240.04,-86.45,-133.02
-0.06,-0.13,0.91,249.99,-81.95,-157.10
-0.31,0.04,0.54,247.67,-111.58,-157.86
-0.32,0.09,0.42,184.09,-118.01,-128.99
-0.35,0.18,0.37,139.09,-93.44,-108.09
-0.35,0.26,0.34,108.02,-74.07,-95.48
-0.39,0.31,0.29,85.13,-53.59,-96.11
-0.53,0.34,0.24,65.82,-38.75,-97.44
-0.67,0.37,0.23,47.41,-48.99,-88.75
-0.77,0.38,0.19,38.53,-41.47,-70.27
-0.82,0.37,0.08,32.13,-4.83,-43.12
-0.88,0.34,-0.07,12.18,46.30,-14.40
-0.93,0.28,-0.19,-35.93,89.04,28.92
-0.86,0.22,-0.17,-117.74,111.08,81.73
-0.70,0.09,0.07,-203.64,101.03,125.87
-0.50,-0.00,0.41,-250.00,95.87,155.77
-0.23,-0.06,0.77,-250.00,89.53,155.96
-0.01,-0.15,1.16,-250.00,96.14,153.26
0.04,-0.17,1.49,-250.00,62.96,126.17
0.08,-0.22,1.67,-208.96,28.03,73.97
-0.09,-0.26,1.67,-152.55,26.65,52.75
-0.07,-0.24,1.76,-151.70,9.38,87.31
0.22,-0.28,2.00,-165.44,-5.04,134.29
0.59,-0.34,2.00,-125.37,-0.15,136.82
0.74,-0.35,2.00,-53.80,3.58,85.40
0.77,-0.31,2.00,18.73,-3.81,36.16
0.75,-0.29,2.00,92.18,-12.15,-2.07
0.67,-0.29,1.97,153.34,-29.32,-50.76
0.49,-0.31,1.70,198.49,-46.70,-100.41
0.30,-0.27,1.48,221.89,-62.19,-136.81
0.13,-0.24,1.34,228.52,-81.58,-157.86
-0.03,-0.13,1.10,216.87,-101.03,-157.09
-0.10,-0.11,0.99,203.26,-90.45,-150.86
-0.16,-0.06,0.87,204.03,-79.89,-150.28
-0.26,0.01,0.66,212.24,-58.16,-146.95
-0.31,0.08,0.40,207.35,-40.55,-136.67
-0.37,0.17,0.15,178.57,-24.18,-127.13
-0.49,0.25,-0.00,132.84,-21.86,-123.08
-0.64,0.30,-0.07,83.22,-47.70,-118.14
-0.78,0.32,-0.08,37.73,-71.28,-103.68
-0.88,0.34,-0.05,-6.97,-78.69,-73.79
-0.86,0.35,0.03,-47.82,-47.42,-33.49
-0.80,0.33,0.11,-76.81,18.97,1.43
-0.79,0.30,0.12,-97.93,61.58,29.72
-0.70,0.27,0.17,-131.16,62.74,57.58
-0.55,0.21,0.33,-175.72,62.63,81.09
-0.38,0.15,0.55,-199.43,84.67,90.72
-0.33,0.09,0.66,-204.63,74.33,79.24
-0.33,0.03,0.80,-217.09,46.26,67.92
-0.31,-0.00,0.98,-234.28,46.86,76.15
-0.24,-0.09,1.20,-249.79,38.12,78.96
-0.02,-0.12,1.44,-246.72,-28.24,69.09
0.16,-0.22,1.73,-246.82,-72.47,59.18
0.31,-0.25,2.00,-244.18,-52.54,77.81
0.51,-0.36,2.00,-189.50,-23.63,91.87
0.66,-0.41,2.00,-71.45,8.80,65.74
0.70,-0.35,2.00,43.10,14.32,25.57
0.70,-0.32,2.00,123.90,14.29,-10.89
0.63,-0.26,1.84,181.17,7.02,-51.41
0.45,-0.27,1.54,211.09,-18.30,-102.00
0.27,-0.21,1.34,220.40,-54.92,-142.70
0.13,-0.16,1.21,215.90,-63.76,-161.00
-0.02,-0.08,1.09,207.21,-67.18,-161.01
-0.06,-0.06,0.95,189.86,-74.27,-145.63
-0.16,0.01,0.82,182.16,-36.88,-142.57
-0.21,0.05,0.70,174.90,-0.53,-133.00
-0.29,0.11,0.55,159.29,30.53,-122.87
-0.37,0.19,0.43,137.77,44.05,-110.23
-0.47,0.22,0.33,124.02,21.77,-107.25
-0.54,0.28,0.25,103.12,-16.07,-96.95
-0.58,0.34,0.19,71.01,-35.41,-80.73
-0.58,0.36,0.21,37.81,-51.32,-60.53
-0.46,0.39,0.26,13.79,-29.27,-40.07
-0.40,0.41,0.28,0.14,-3.78,-35.66
-0.34,0.38,0.23,-0.48,15.05,-42.18
-0.45,0.33,0.07,-6.54,39.44,-60.47
-0.58,0.28,-0.03,-39.31,22.64,-64.00
-0.66,0.21,0.01,-93.48,6.52,-53.45
-0.74,0.16,0.18,-150.72,28.69,-37.20
-0.76,0.11,0.40,-184.32,20.97,-21.20
-0.81,0.07,0.60,-205.93,15.59,-5.23
-0.82,0.04,0.86,-244.57,-10.69,25.57
-0.61,0.04,1.27,-250.00,-15.11,61.71
-0.41,0.01,1.71,-250.00,-3.04,95.79
-0.10,0.02,2.00,-239.43,-13.17,100.76
0.25,0.04,2.00,-175.46,-36.88,90.56
0.37,0.05,2.00,-90.51,-38.98,62.76
0.39,0.04,2.00,-29.31,-31.65,31.49
0.36,0.04,2.00,14.19,-30.21,7.43
0.29,0.01,2.00,53.72,-21.90,-16.43
0.19,0.00,1.90,98.22,-24.79,-39.82
0.07,-0.01,1.71,142.43,-32.40,-60.84
-0.05,0.01,1.52,175.80,-38.54,-79.50
-0.18,0.03,1.38,202.81,-54.91,-91.24
-0.29,0.06,1.23,222.23,-39.77,-92.98
-0.42,0.13,0.93,208.30,-50.25,-69.89
-0.47,0.18,0.83,186.22,-29.82,-46.06
-0.45,0.21,0.77,180.26,-11.70,-23.12
-0.46,0.24,0.61,186.00,21.68,-13.78
-0.51,0.25,0.40,188.55,44.11,-3.90
-0.61,0.26,0.17,171.21,55.12,9.25
-0.66,0.29,-0.04,140.25,43.50,28.50
-0.63,0.33,-0.18,88.23,29.24,48.53
-0.59,0.34,-0.17,22.99,11.85,64.77
-0.50,0.34,-0.04,-24.39,13.79,71.92
-0.50,0.31,0.03,-50.27,11.04,74.30
-0.48,0.29,0.07,-79.86,22.83,86.32
-0.39,0.25,0.17,-117.93,62.06,96.53
-0.29,0.21,0.27,-146.35,101.43,104.19
-0.18,0.15,0.33,-158.71,112.79,88.92
-0.23,0.09,0.35,-179.52,91.22,74.18
-0.18,0.03,0.49,-220.28,73.23,74.94
-0.08,-0.06,0.74,-250.00,57.00,82.63
-0.04,-0.26,0.98,-250.00,84.78,70.31
-0.01,-0.20,1.31,-250.00,-0.42,58.62
0.15,-0.29,1.87,-250.00,-40.23,60.90
0.19,-0.36,2.00,-250.00,-54.60,47.92
0.14,-0.35,2.00,-192.57,-40.48,35.04
0.17,-0.33,2.00,-120.95,-43.33,45.07
0.34,-0.30,2.00,-38.72,-23.90,58.69
0.54,-0.25,2.00,61.19,-21.97,46.55
0.52,-0.20,2.00,143.95,-21.60,1.72
0.38,-0.15,1.75,190.68,-28.08,-42.97
0.17,-0.15,1.48,207.91,-52.73,-78.25
0.03,-0.09,1.36,213.78,-77.48,-96.37
-0.10,-0.09,1.24,225.75,-73.75,-101.88
-0.22,-0.07,1.06,225.91,-64.81,-92.07
-0.27,-0.05,0.90,219.44,-48.70,-71.42
-0.24,0.02,0.79,206.12,-30.10,-44.94
-0.16,0.07,0.68,208.53,-0.56,-37.93
-0.28,0.09,0.48,217.61,13.46,-57.47
-0.50,0.15,0.23,206.71,-32.37,-75.88
-0.66,0.19,0.11,179.08,-64.38,-71.88
-0.74,0.26,-0.01,147.26,-54.72,-45.34
-0.76,0.30,-0.13,102.07,-17.95,-7.19
-0.72,0.34,-0.22,49.96,30.57,31.79
-0.67,0.33,-0.25,-6.48,70.33,62.51
-0.64,0.31,-0.18,-62.51,77.95,88.65
-0.53,0.25,-0.03,-116.89,113.69,115.69
-0.50,0.19,0.05,-170.58,150.79,137.28
-0.39,0.08,0.29,-228.49,136.63,153.72
-0.23,0.03,0.61,-250.00,125.86,161.08
0.12,0.07,0.81,-250.00,124.80,169.87
-0.01,-0.23,1.01,-250.00,186.13,113.74
0.22,-0.23,1.44,-250.00,27.83,127.87
0.32,-0.34,1.94,-250.00,24.02,92.49
0.32,-0.34,2.00,-240.60,-58.14,42.98
0.26,-0.33,2.00,-134.29,-71.43,30.59
0.29,-0.34,2.00,-29.40,-9.67,43.63
0.46,-0.26,2.00,54.61,16.60,56.01
0.54,-0.22,2.00,122.09,20.81,45.49
0.53,-0.16,1.76,168.79,-8.51,10.09
0.44,-0.09,1.53,183.08,-43.41,-28.51
0.37,-0.06,1.38,173.29,-58.53,-61.16
0.31,-0.03,1.28,172.18,-83.92,-83.79
0.22,0.01,1.16,181.34,-75.90,-105.85
0.09,0.04,1.00,186.81,-72.65,-131.32
-0.07,0.07,0.87,189.45,-78.72,-150.92
-0.23,0.12,0.74,185.42,-89.93,-157.23
-0.35,0.21,0.58,162.93,-92.03,-135.22
-0.36,0.24,0.46,142.04,-71.84,-99.21
-0.26,0.32,0.29,121.48,-13.72,-77.16
-0.31,0.38,0.14,87.46,3.66,-75.43
-0.28,0.42,0.09,45.62,-34.85,-76.81
-0.29,0.41,0.16,1.12,-55.66,-78.25
-0.14,0.43,0.27,-30.55,-75.13,-73.57
-0.11,0.39,0.42,-47.19,-52.83,-87.72
-0.18,0.36,0.42,-32.71,-39.32,-106.79
-0.34,0.36,0.27,-34.87,8.55,-110.60
-0.46,0.35,0.17,-58.52,23.07,-100.39
-0.53,0.30,0.14,-88.77,37.88,-88.35
-0.69,0.25,0.11,-117.72,66.13,-88.75
-1.00,0.17,0.06,-155.51,39.54,-81.97
-1.19,0.14,0.28,-238.43,-23.86,-32.83
-1.09,-0.00,0.94,-250.00,2.14,35.48
-0.95,-0.02,1.59,-250.00,23.51,106.45
-0.74,-0.05,1.80,-222.92,30.74,124.13
-0.62,-0.05,1.81,-158.00,-13.76,126.57
-0.50,-0.02,1.90,-116.69,-8.32,143.39
-0.31,-0.03,1.85,-70.95,-4.26,173.87
-0.13,-0.06,1.83,-47.20,-7.84,203.13
0.11,-0.09,1.87,-29.37,-0.29,221.21
0.28,-0.11,1.82,0.05,3.27,205.85
0.35,-0.10,1.77,31.43,-17.77,172.90
0.39,-0.13,1.76,69.12,-53.67,143.27
0.44,-0.14,1.68,118.26,-60.70,127.29
0.50,-0.11,1.57,154.15,-42.47,116.42
0.54,-0.09,1.40,185.98,-32.12,104.58
0.45,-0.03,1.15,214.81,-40.39,79.43
0.39,0.02,0.93,219.67,-64.13,53.60
0.39,0.09,0.81,193.56,-92.30,36.39
0.44,0.12,0.78,173.49,-111.87,28.56
0.55,0.12,0.72,165.76,-109.73,7.51
0.54,0.15,0.60,145.49,-62.71,-31.64
0.47,0.25,0.52,107.14,-78.70,-77.24
0.38,0.23,0.56,66.42,-111.50,-163.94
0.08,0.17,0.60,62.36,-123.35,-228.83
-0.21,0.21,0.42,68.88,-128.86,-250.00
-0.48,0.16,0.31,49.71,-111.76,-250.00
-0.74,0.28,0.16,18.14,-106.20,-250.00
-0.90,0.28,0.14,-37.35,-64.39,-198.42
-0.93,0.34,0.21,-83.54,-28.53,-137.95
-0.90,0.39,0.32,-105.71,-6.23,-90.77
-0.85,0.40,0.42,-113.20,-0.01,-59.23
-0.81,0.43,0.49,-115.25,11.37,-18.88
-0.73,0.44,0.53,-121.36,40.93,5.46
-0.66,0.47,0.55,-133.45,59.17,17.65
-0.66,0.46,0.64,-150.53,58.51,19.70
-0.70,0.45,0.78,-169.53,39.97,22.39
-0.65,0.41,0.94,-181.88,8.97,30.56
-0.67,0.35,1.13,-183.00,-7.05,29.14
-0.67,0.30,1.31,-174.00,-12.56,50.14
-0.67,0.25,1.49,-161.38,-7.54,100.27
-0.50,0.18,1.71,-149.07,6.87,169.15
-0.26,0.10,1.89,-114.56,37.85,211.81
-0.02,0.06,1.93,-61.43,55.22,216.03
0.16,0.06,1.92,-7.61,67.70,212.65
0.29,0.03,1.82,46.32,37.59,198.31
0.39,0.09,1.65,78.80,11.19,163.31
0.45,0.10,1.60,98.70,-66.00,107.63
0.42,0.08,1.52,113.34,-73.68,69.53
0.38,0.08,1.39,125.61,-53.12,60.38
0.42,0.09,1.30,137.15,-37.80,56.74
0.41,0.13,1.20,158.08,-25.54,46.33
0.43,0.14,1.10,178.41,-48.77,19.51
0.39,0.14,0.97,196.02,-57.88,-5.33
0.36,0.16,0.79,206.20,-64.96,-25.83
0.33,0.25,0.51,180.99,-60.61,-44.30
0.27,0.33,0.37,114.97,-64.51,-69.52
0.17,0.34,0.49,50.59,-113.24,-115.33
-0.01,0.29,0.70,25.30,-136.22,-155.97
-0.20,0.28,0.75,34.30,-135.22,-163.11
-0.30,0.29,0.63,45.13,-108.82,-145.91
-0.30,0.32,0.47,47.26,-61.83,-129.06
-0.31,0.35,0.31,37.38,-16.43,-121.98
-0.31,0.38,0.18,10.96,-2.37,-117.64
-0.30,0.37,0.18,-20.84,-12.86,-121.97
-0.31,0.36,0.24,-42.84,-24.09,-134.64
-0.36,0.36,0.29,-54.70,-8.70,-153.98
-0.56,0.31,0.28,-60.46,-1.89,-176.06
-0.74,0.34,0.25,-82.42,-30.36,-173.56
-0.90,0.36,0.34,-124.27,-45.92,-155.75
-0.97,0.37,0.54,-166.33,-45.89,-117.15
-0.92,0.40,0.84,-192.98,-25.01,-73.59
-0.79,0.42,1.07,-179.22,-3.60,-47.90
-0.83,0.43,1.07,-141.41,15.30,-49.53
-0.90,0.49,0.93,-135.43,1.66,-55.99
-0.98,0.47,0.99,-163.57,-48.44,-46.34
-0.90,0.39,1.21,-186.61,-102.68,-23.86
-0.78,0.26,1.45,-171.13,-121.67,8.93
-0.68,0.17,1.59,-136.27,-107.66,63.80
-0.36,0.17,1.81,-112.16,-72.39,149.48
0.14,0.17,1.94,-65.38,-6.83,225.49
0.53,0.11,1.78,14.43,23.77,205.54
0.59,0.20,1.55,55.38,37.51,123.50
0.54,0.24,1.43,47.26,-0.14,48.74
0.35,0.21,1.45,40.91,-47.55,-12.70
0.11,0.15,1.44,66.88,-84.45,-58.10
-0.12,0.12,1.31,107.37,-95.12,-90.32
-0.35,0.11,1.13,148.72,-76.54,-103.97
-0.69,0.12,0.79,166.44,-69.12,-87.94
-0.85,0.14,0.52,144.97,-78.80,-34.90
-0.79,0.16,0.34,106.13,-47.17,29.89
-0.71,0.18,0.23,59.41,22.51,82.61
-0.60,0.19,0.21,6.84,34.48,118.11
-0.43,0.20,0.36,-47.68,35.16,141.25
-0.29,0.23,0.59,-83.56,50.63,151.44
-0.20,0.22,0.73,-88.96,34.37,154.43
-0.14,0.22,0.81,-84.37,25.57,145.46
-0.17,0.21,0.86,-78.70,28.38,140.34
-0.11,0.20,0.92,-69.63,39.05,154.42
-0.06,0.19,0.96,-63.48,69.63,164.49
-0.02,0.17,0.94,-55.36,74.22,160.93
-0.02,0.10,0.93,-54.41,58.24,136.82
-0.08,0.09,0.98,-74.73,46.97,112.16
-0.13,0.02,1.15,-95.64,20.39,104.77
-0.16,-0.09,1.27,-88.52,19.10,112.64
-0.12,-0.17,1.29,-59.54,12.88,123.91
-0.01,-0.19,1.28,-36.19,26.33,138.13
0.09,-0.18,1.24,-22.19,35.14,142.42
0.13,-0.19,1.16,-8.26,29.24,124.99
0.09,-0.18,1.04,-6.00,13.58,111.08
0.08,-0.17,1.01,-13.30,14.13,108.98
0.11,-0.14,1.00,-22.03,10.41,105.74
0.12,-0.10,1.04,-28.42,6.58,88.55
0.04,-0.09,1.07,-25.73,2.93,62.61
-0.07,-0.08,1.09,-24.43,3.33,42.76
-0.11,-0.10,1.13,-24.36,5.83,39.42
-0.12,-0.13,1.17,-14.99,12.89,37.70
-0.08,-0.16,1.18,-3.78,5.05,37.33
0.06,-0.16,1.21,3.42,12.18,43.22
0.22,-0.18,1.21,16.14,15.85,40.70
0.29,-0.21,1.14,38.07,6.29,19.00
0.31,-0.22,1.03,46.92,-10.89,-10.12
0.35,-0.19,1.00,36.44,-25.25,-32.98
0.36,-0.19,1.03,13.63,-29.37,-55.72
0.36,-0.19,1.11,-0.98,-31.37,-83.44
0.28,-0.23,1.16,1.40,-29.98,-116.10
0.22,-0.24,1.14,12.34,-25.89,-136.54
0.23,-0.25,1.12,20.65,-19.78,-144.67
0.23,-0.25,1.12,25.42,-10.15,-157.23
0.17,-0.26,1.11,29.23,-15.47,-180.92
0.11,-0.27,1.09,25.91,-38.66,-195.70
0.10,-0.25,1.09,22.17,-48.83,-200.96
0.12,-0.23,1.12,13.28,-36.03,-206.05
0.12,-0.24,1.16,16.67,-28.60,-210.05
0.11,-0.24,1.13,34.37,-38.52,-224.28
0.01,-0.24,1.02,46.08,-40.90,-237.16
-0.08,-0.19,0.91,42.28,-59.49,-232.00
-0.07,-0.16,0.95,19.63,-57.82,-225.92
-0.14,-0.18,1.02,8.56,-44.40,-228.07
-0.25,-0.16,1.07,7.23,-38.78,-229.60
-0.31,-0.07,1.09,25.89,-60.53,-212.33
-0.21,-0.04,1.09,39.20,-58.46,-190.86
-0.07,-0.04,0.99,51.06,-31.88,-191.27
-0.22,-0.06,0.78,55.40,-30.56,-212.78
-0.48,0.04,0.64,35.80,-65.58,-210.27
-0.56,0.08,0.69,0.97,-88.50,-165.46
-0.40,0.07,0.94,-32.74,-36.96,-129.96
-0.44,0.07,1.08,-23.90,-7.21,-126.34
-0.66,0.11,0.95,2.96,14.05,-122.31
-0.83,0.11,0.83,1.09,9.71,-87.01
-0.76,0.10,0.90,-23.24,6.26,-39.44
-0.68,0.09,1.07,-40.47,25.96,-16.90
-0.74,0.07,1.16,-27.55,25.06,-11.11
-0.87,0.04,1.13,-5.87,21.71,-1.10
-0.93,0.03,1.05,5.72,18.14,23.03
-0.95,0.01,0.99,2.68,32.68,55.83
-0.86,0.02,0.98,-4.98,48.53,95.49
-0.77,0.02,0.98,-14.64,58.79,121.57
-0.74,0.01,1.00,-24.12,53.97,139.18
-0.67,-0.00,1.01,-25.85,38.14,160.62
-0.55,-0.03,1.05,-30.08,23.40,180.34
-0.38,-0.03,1.09,-23.99,28.20,191.45
-0.25,-0.01,1.03,-8.34,22.38,189.80
-0.19,-0.00,0.97,-14.64,33.22,184.59
-0.18,-0.03,1.00,-27.03,27.10,182.34
-0.18,-0.10,1.07,-27.63,16.36,183.38
-0.17,-0.14,1.07,-20.96,24.78,190.49
-0.08,-0.15,1.04,-16.45,27.27,201.25
0.02,-0.16,1.04,-14.08,22.93,203.35
0.05,-0.17,0.97,-6.63,4.26,188.72
-0.04,-0.21,0.91,-11.26,-15.24,170.65
-0.08,-0.22,0.97,-26.03,-9.82,185.55
0.01,-0.25,1.10,-33.27,15.75,217.55
0.09,-0.25,1.15,-11.96,19.93,233.32
0.16,-0.30,1.06,17.78,15.05,236.80
0.35,-0.25,0.93,13.24,27.28,228.66
0.48,-0.20,1.02,-20.41,50.62,214.75
0.53,-0.14,1.17,-37.23,55.00,187.45
0.48,-0.12,1.20,-16.94,31.65,141.66
0.28,-0.11,1.05,9.45,32.72,99.59
0.19,-0.10,0.97,8.30,21.20,94.43
0.19,-0.11,0.97,-7.20,12.03,95.37
0.25,-0.08,1.10,-31.28,7.55,96.74
0.42,-0.08,1.30,-40.78,-3.70,91.19
0.52,-0.06,1.42,-23.99,-15.39,69.40
0.58,-0.06,1.44,5.53,-42.09,38.64
0.65,-0.05,1.41,27.17,-32.33,11.27
0.63,-0.05,1.36,35.45,-29.11,-22.96
0.59,-0.07,1.40,38.34,-63.14,-62.49
0.48,-0.12,1.45,50.97,-96.46,-91.26
0.44,-0.12,1.44,72.14,-111.39,-103.96
0.50,-0.12,1.40,87.29,-116.87,-114.46
0.56,-0.12,1.34,104.31,-124.04,-137.86
0.48,-0.14,1.20,119.93,-122.45,-175.54
0.30,-0.14,1.07,118.10,-139.21,-210.03
0.20,-0.07,1.07,91.38,-171.99,-217.59
0.17,-0.02,1.21,71.72,-216.74,-217.09
0.19,0.01,1.29,76.73,-250.00,-224.01
0.17,-0.01,1.29,103.75,-222.36,-232.99
0.05,0.06,1.12,135.52,-141.78,-229.33
-0.10,0.18,0.81,137.09,-108.22,-207.18
-0.19,0.30,0.60,110.73,-85.23,-183.03
-0.30,0.35,0.56,81.89,-116.33,-165.72
-0.42,0.41,0.57,69.24,-140.50,-150.94
-0.50,0.46,0.54,65.56,-124.34,-123.22
-0.54,0.51,0.40,71.04,-65.16,-87.75
-0.56,0.54,0.18,71.23,-24.49,-59.56
-0.58,0.56,0.01,55.73,-10.91,-42.23
-0.66,0.55,-0.14,28.69,-3.18,-21.39
-0.62,0.55,-0.21,-17.43,21.82,13.08
-0.50,0.53,-0.19,-59.27,56.28,38.03
-0.46,0.48,-0.18,-88.68,66.09,48.61
-0.36,0.42,-0.14,-124.53,60.87,66.86
-0.09,0.41,0.02,-174.50,86.65,89.15
0.15,0.35,0.33,-212.44,135.06,89.37
0.29,0.18,0.51,-185.55,129.64,63.32
0.14,0.25,0.29,-161.96,177.28,21.19
0.04,0.17,0.31,-215.08,105.69,16.54
0.19,0.09,0.68,-250.00,89.42,10.51
0.07,-0.00,0.93,-250.00,129.36,-20.26
-0.19,-0.05,1.05,-250.00,85.37,-32.48
-0.16,-0.12,1.48,-250.00,64.62,-15.56
-0.17,-0.13,1.93,-250.00,76.63,-15.26
-0.24,-0.10,2.00,-177.85,75.45,-20.01
-0.45,-0.04,1.80,-106.38,34.32,-26.73
-0.34,-0.03,1.77,-110.15,-12.44,-6.50
-0.12,0.00,1.89,-104.88,-13.15,9.99
-0.06,0.02,1.85,-49.97,-12.76,-12.07
-0.32,-0.02,1.55,8.85,-47.87,-56.40
-0.51,-0.01,1.45,20.13,-102.99,-56.95
-0.55,-0.03,1.47,13.50,-89.43,-0.04
-0.47,-0.04,1.45,31.46,-37.67,59.72
-0.38,-0.02,1.27,57.53,4.35,93.99
-0.37,-0.03,1.07,64.59,17.62,104.24
-0.35,-0.02,0.97,60.04,-13.58,115.96
-0.30,-0.02,0.91,55.34,-9.29,127.17
-0.29,-0.03,0.84,47.71,-2.43,131.19
-0.27,-0.05,0.79,34.81,-5.18,128.81
-0.27,-0.08,0.82,17.14,1.13,133.26
-0.27,-0.15,0.88,10.57,-4.73,146.26
-0.21,-0.21,0.93,13.39,-14.76,149.70
-0.18,-0.25,0.96,17.12,-18.39,159.24
-0.09,-0.28,0.99,24.31,-20.47,171.00
0.03,-0.29,1.02,26.12,-6.21,183.82
0.12,-0.31,1.02,31.10,12.24,195.88
0.25,-0.28,1.00,31.78,12.98,193.39
0.34,-0.27,1.00,20.59,16.43,165.55
0.42,-0.25,1.03,13.75,-8.26,146.48
0.55,-0.24,1.09,7.91,0.50,131.10
0.66,-0.24,1.13,13.85,3.56,107.58
0.68,-0.23,1.11,28.64,2.48,75.51
0.71,-0.22,1.08,35.33,-39.96,39.57
0.70,-0.22,1.10,22.06,-56.50,1.94
0.78,-0.20,1.22,5.43,-93.64,-30.16
0.80,-0.22,1.40,-7.39,-111.82,-86.91
0.68,-0.25,1.54,-0.36,-108.95,-131.84
0.57,-0.26,1.63,25.83,-107.54,-161.85
0.47,-0.23,1.62,55.70,-125.88,-186.93
0.31,-0.24,1.56,83.02,-128.94,-213.48
0.09,-0.21,1.42,108.22,-119.14,-216.71
-0.01,-0.14,1.21,130.70,-97.30,-190.09
-0.00,-0.05,0.96,147.08,-87.68,-171.21
-0.02,0.03,0.67,159.10,-78.21,-167.20
-0.08,0.08,0.34,160.61,-62.14,-163.28
-0.19,0.11,0.01,137.73,-27.04,-156.44
-0.31,0.17,-0.20,84.18,-20.97,-144.03
-0.43,0.18,-0.23,11.23,-22.62,-131.82
-0.58,0.18,-0.14,-45.93,-7.23,-116.56
-0.67,0.18,-0.08,-81.31,5.96,-111.15
-0.76,0.10,0.01,-125.32,49.81,-137.08
-1.06,0.10,0.16,-145.61,22.63,-23.49
-0.90,0.08,0.34,-183.19,110.63,51.80
-0.59,0.07,0.50,-221.69,156.93,105.29
-0.34,0.04,0.80,-250.00,125.56,118.08
-0.08,0.03,1.23,-250.00,104.64,115.88
0.08,-0.01,1.69,-250.00,65.09,100.71
0.14,-0.08,1.99,-209.07,48.29,74.36
0.20,-0.08,2.00,-146.71,14.47,50.81
0.28,-0.10,2.00,-92.51,-10.98,32.33
0.37,-0.09,2.00,-33.44,-24.70,23.89
0.46,-0.11,2.00,17.38,-17.82,24.89
0.51,-0.10,2.00,60.02,-14.93,16.22
0.51,-0.09,1.83,111.15,-14.99,-8.23
0.43,-0.08,1.55,157.83,-19.17,-38.62
0.36,-0.02,1.28,176.41,-26.37,-60.45
0.24,0.01,1.01,169.56,-35.94,-77.84
0.17,0.07,0.85,154.21,-59.30,-90.80
0.08,0.11,0.74,135.30,-48.23,-95.18
0.02,0.13,0.66,119.35,-44.10,-98.68
-0.09,0.17,0.57,106.36,-35.37,-99.83
-0.13,0.19,0.50,92.90,-32.84,-95.30
-0.19,0.21,0.42,81.07,-15.72,-93.15
-0.26,0.24,0.29,62.71,-1.78,-86.83
-0.32,0.28,0.20,38.42,0.27,-74.68
-0.28,0.30,0.15,17.24,-0.73,-58.42
-0.20,0.32,0.11,-6.18,23.94,-48.68
-0.20,0.32,0.08,-28.94,42.73,-57.20
-0.36,0.28,0.06,-55.82,49.48,-69.68
-0.50,0.24,0.11,-94.67,43.85,-63.65
-0.55,0.19,0.23,-138.42,38.19,-42.64
-0.53,0.14,0.45,-180.20,29.95,-21.35
-0.47,0.06,0.78,-217.22,28.44,-6.50
-0.46,-0.00,1.16,-233.74,25.10,1.81
-0.44,-0.05,1.56,-230.62,4.67,12.86
-0.35,-0.06,1.92,-208.52,-6.50,25.72
